"area","const","margin","party","le","Party.Name","Lives.in.a.communal.establishment","Density","White..English.Welsh.Scottish.Northern.Irish.British","White..Irish","White..Gypsy.or.Irish.Traveller","White..Other.White","Mixed.multiple.ethnic.group..White.and.Black.Caribbean","Mixed.multiple.ethnic.group..White.and.Black.African","Mixed.multiple.ethnic.group..White.and.Asian","Mixed.multiple.ethnic.group..Other.Mixed","Asian.Asian.British..Indian","Asian.Asian.British..Pakistani","Asian.Asian.British..Bangladeshi","Asian.Asian.British..Chinese","Asian.Asian.British..Other.Asian","Black.African.Caribbean.Black.British..African","Black.African.Caribbean.Black.British..Caribbean","Black.African.Caribbean.Black.British..Other.Black","Other.ethnic.group..Arab","Other.ethnic.group..Any.other.ethnic.group","Dependent.children.in.household..All.ages","Single..never.married.or.never.registered.a.same.sex.civil.partnership.","Married","In.a.registered.same.sex.civil.partnership","Separated..but.still.legally.married.or.still.legally.in.a.same.sex.civil.partnership.","Divorced.or.formerly.in.a.same.sex.civil.partnership.which.is.now.legally.dissolved","Widowed.or.surviving.partner.from.a.same.sex.civil.partnership","Christian","Buddhist","Hindu","Jewish","Muslim","Sikh","Other.religion","No.religion","Religion.not.stated","Economically.active..Employee..Part.time","Economically.active..Employee..Full.time","Economically.active..Self.employed","Economically.active..Unemployed","Economically.active..Full.time.student","Economically.inactive..Retired","Economically.inactive..Student..including.full.time.students.","Economically.inactive..Looking.after.home.or.family","Economically.inactive..Long.term.sick.or.disabled","Economically.inactive..Other","Unemployed..Age.16.to.24","Unemployed..Age.50.to.74","Unemployed..Never.worked","Long.term.unemployed","Part.time..15.hours.or.less.worked","Part.time..16.to.30.hours.worked","Full.time..31.to.48.hours.worked","Full.time..49.or.more.hours.worked"
"E07000065","Wealden",31.25,"Conservative and Unionist Party",80.4,"(Conservative)",1.9,1.8,93.8,0.6,0.2,2.8,0.2,0.1,0.4,0.2,0.3,0,0.1,0.3,0.4,0.1,0.1,0,0.1,0.1,27,24.9,55.1,0.2,2.3,9.4,8.2,12.1,20.3,51.3,16.3,0,0,0,0,0,14.8,34.4,15.7,2.5,2.6,18,3.4,4.3,2.7,1.5,0.7,0.7,0.3,0.9,12.1,20.3,51.3,16.3
"E07000065","Bexhill and Battle",23.59,"Conservative and Unionist Party",80.4,"(Conservative)",1.9,1.8,93.8,0.6,0.2,2.8,0.2,0.1,0.4,0.2,0.3,0,0.1,0.3,0.4,0.1,0.1,0,0.1,0.1,27,24.9,55.1,0.2,2.3,9.4,8.2,12.1,20.3,51.3,16.3,0,0,0,0,0,14.8,34.4,15.7,2.5,2.6,18,3.4,4.3,2.7,1.5,0.7,0.7,0.3,0.9,12.1,20.3,51.3,16.3
"E07000065","Eastbourne",6.59,"Liberal Democrats",80.4,"(Liberal Democrat)",1.9,1.8,93.8,0.6,0.2,2.8,0.2,0.1,0.4,0.2,0.3,0,0.1,0.3,0.4,0.1,0.1,0,0.1,0.1,27,24.9,55.1,0.2,2.3,9.4,8.2,12.1,20.3,51.3,16.3,0,0,0,0,0,14.8,34.4,15.7,2.5,2.6,18,3.4,4.3,2.7,1.5,0.7,0.7,0.3,0.9,12.1,20.3,51.3,16.3
"E07000065","Lewes",15.26,"Liberal Democrats",80.4,"(Liberal Democrat)",1.9,1.8,93.8,0.6,0.2,2.8,0.2,0.1,0.4,0.2,0.3,0,0.1,0.3,0.4,0.1,0.1,0,0.1,0.1,27,24.9,55.1,0.2,2.3,9.4,8.2,12.1,20.3,51.3,16.3,0,0,0,0,0,14.8,34.4,15.7,2.5,2.6,18,3.4,4.3,2.7,1.5,0.7,0.7,0.3,0.9,12.1,20.3,51.3,16.3
"E07000066","Rayleigh and Wickford",42.68,"Conservative and Unionist Party",79,"(Conservative)",0.6,15.9,89.5,0.8,0.5,1.9,0.6,0.3,0.4,0.4,1.2,0.2,0.2,0.3,0.8,1.9,0.5,0.2,0.1,0.2,30.9,32.1,47.9,0.1,2.9,9.7,7.3,9.8,17.7,58.8,13.7,0,0,0,0,0,14.2,40.3,9.6,4.6,2.4,13.9,3.4,5.7,3.9,1.8,1.3,0.9,0.6,2,9.8,17.7,58.8,13.7
"E07000066","Basildon and Billericay",29.68,"Conservative and Unionist Party",79,"(Conservative)",0.6,15.9,89.5,0.8,0.5,1.9,0.6,0.3,0.4,0.4,1.2,0.2,0.2,0.3,0.8,1.9,0.5,0.2,0.1,0.2,30.9,32.1,47.9,0.1,2.9,9.7,7.3,9.8,17.7,58.8,13.7,0,0,0,0,0,14.2,40.3,9.6,4.6,2.4,13.9,3.4,5.7,3.9,1.8,1.3,0.9,0.6,2,9.8,17.7,58.8,13.7
"E07000066","South Basildon and East Thurrock",12.91,"Conservative and Unionist Party",79,"(Conservative)",0.6,15.9,89.5,0.8,0.5,1.9,0.6,0.3,0.4,0.4,1.2,0.2,0.2,0.3,0.8,1.9,0.5,0.2,0.1,0.2,30.9,32.1,47.9,0.1,2.9,9.7,7.3,9.8,17.7,58.8,13.7,0,0,0,0,0,14.2,40.3,9.6,4.6,2.4,13.9,3.4,5.7,3.9,1.8,1.3,0.9,0.6,2,9.8,17.7,58.8,13.7
"E07000067","Witham",32.45,"Conservative and Unionist Party",79.1,"(Conservative)",1.1,2.4,93.2,0.7,0.1,2.6,0.4,0.2,0.4,0.3,0.4,0.1,0.1,0.2,0.5,0.4,0.2,0.1,0,0.1,30.6,28.8,51.6,0.2,2.6,9.9,7,10.2,18.2,56.2,15.4,0,0,0,0,0,14.8,41.1,11.6,3.8,2.5,14.1,3,4.6,3.1,1.5,1,0.8,0.4,1.6,10.2,18.2,56.2,15.4
"E07000067","Braintree",32.76,"Conservative and Unionist Party",79.1,"(Conservative)",1.1,2.4,93.2,0.7,0.1,2.6,0.4,0.2,0.4,0.3,0.4,0.1,0.1,0.2,0.5,0.4,0.2,0.1,0,0.1,30.6,28.8,51.6,0.2,2.6,9.9,7,10.2,18.2,56.2,15.4,0,0,0,0,0,14.8,41.1,11.6,3.8,2.5,14.1,3,4.6,3.1,1.5,1,0.8,0.4,1.6,10.2,18.2,56.2,15.4
"E07000068","Brentwood and Ongar",33.44,"Conservative and Unionist Party",80.7,"(Conservative)",1.1,4.8,89.2,1.3,0.2,2.9,0.5,0.2,0.6,0.4,1.3,0.2,0.2,0.5,1,0.7,0.3,0.2,0.1,0.3,29.4,29.6,52.1,0.1,2.2,8.4,7.5,10.3,17,55.3,17.5,0,0,0,0,0,13.5,40.9,12.2,3.1,2.3,14.9,4.4,4.8,2.3,1.5,0.8,0.7,0.4,1.2,10.3,17,55.3,17.5
"E07000069","Castle Point",16.95,"Conservative and Unionist Party",79.2,"(Conservative)",0.7,19.5,95.4,0.6,0,0.9,0.4,0.1,0.3,0.2,0.4,0.1,0.1,0.2,0.3,0.4,0.2,0.1,0,0.1,27.3,27.4,53.1,0.1,2.3,8.7,8.4,10.6,19,56.3,14.1,0,0,0,0,0,14.7,36.4,11.1,3.5,2.4,19.4,2.9,4.8,3.2,1.6,1.1,0.8,0.5,1.4,10.6,19,56.3,14.1
"E07000070","Chelmsford",9.36,"Conservative and Unionist Party",80.3,"(Conservative)",1.3,5,90.3,0.9,0.1,2.6,0.5,0.2,0.5,0.4,1.1,0.4,0.3,0.5,0.6,0.8,0.3,0.1,0.2,0.2,29.3,31.1,51.4,0.2,2.2,8.8,6.3,10.6,17.8,56.5,15.1,0,0,0,0,0,14.7,42.4,10.3,3.4,3,14.1,3.9,4.2,2.3,1.6,0.9,0.8,0.4,1.3,10.6,17.8,56.5,15.1
"E07000070","Saffron Walden",28.03,"Conservative and Unionist Party",80.3,"(Conservative)",1.3,5,90.3,0.9,0.1,2.6,0.5,0.2,0.5,0.4,1.1,0.4,0.3,0.5,0.6,0.8,0.3,0.1,0.2,0.2,29.3,31.1,51.4,0.2,2.2,8.8,6.3,10.6,17.8,56.5,15.1,0,0,0,0,0,14.7,42.4,10.3,3.4,3,14.1,3.9,4.2,2.3,1.6,0.9,0.8,0.4,1.3,10.6,17.8,56.5,15.1
"E07000070","Maldon",40.52,"Conservative and Unionist Party",80.3,"(Conservative)",1.3,5,90.3,0.9,0.1,2.6,0.5,0.2,0.5,0.4,1.1,0.4,0.3,0.5,0.6,0.8,0.3,0.1,0.2,0.2,29.3,31.1,51.4,0.2,2.2,8.8,6.3,10.6,17.8,56.5,15.1,0,0,0,0,0,14.7,42.4,10.3,3.4,3,14.1,3.9,4.2,2.3,1.6,0.9,0.8,0.4,1.3,10.6,17.8,56.5,15.1
"E07000071","Harwich and North Essex",23.36,"Conservative and Unionist Party",79.2,"(Conservative)",3.5,5.3,87.5,0.7,0,3.8,0.5,0.3,0.5,0.5,0.8,0.2,0.2,1,1.4,1,0.3,0.1,0.6,0.4,29.1,34.6,46.9,0.2,2.3,9.7,6.2,11.3,18.9,54.9,15,0,0,0,0,0,14.4,39.3,9.5,3.5,4.4,13.1,7,4.1,3.2,1.5,1,0.6,0.4,1.4,11.3,18.9,54.9,15
"E07000071","Colchester",15.13,"Liberal Democrats",79.2,"(Liberal Democrat)",3.5,5.3,87.5,0.7,0,3.8,0.5,0.3,0.5,0.5,0.8,0.2,0.2,1,1.4,1,0.3,0.1,0.6,0.4,29.1,34.6,46.9,0.2,2.3,9.7,6.2,11.3,18.9,54.9,15,0,0,0,0,0,14.4,39.3,9.5,3.5,4.4,13.1,7,4.1,3.2,1.5,1,0.6,0.4,1.4,11.3,18.9,54.9,15
"E07000071","Witham",32.45,"Conservative and Unionist Party",79.2,"(Conservative)",3.5,5.3,87.5,0.7,0,3.8,0.5,0.3,0.5,0.5,0.8,0.2,0.2,1,1.4,1,0.3,0.1,0.6,0.4,29.1,34.6,46.9,0.2,2.3,9.7,6.2,11.3,18.9,54.9,15,0,0,0,0,0,14.4,39.3,9.5,3.5,4.4,13.1,7,4.1,3.2,1.5,1,0.6,0.4,1.4,11.3,18.9,54.9,15
"E07000072","Epping Forest",32.48,"Conservative and Unionist Party",79.7,"(Conservative)",0.8,3.7,85.2,1.1,0.1,4,0.7,0.2,0.6,0.6,2.4,0.7,0.2,0.5,0.9,1,0.8,0.2,0.1,0.5,29.5,31.3,49.9,0.2,2.4,8.6,7.7,10.1,17.5,55.9,16.4,0,0,0,0,0,13.3,38.3,14.6,3.6,2.3,14.1,4.5,4.9,2.6,1.9,1,0.7,0.5,1.4,10.1,17.5,55.9,16.4
"E07000072","Brentwood and Ongar",33.44,"Conservative and Unionist Party",79.7,"(Conservative)",0.8,3.7,85.2,1.1,0.1,4,0.7,0.2,0.6,0.6,2.4,0.7,0.2,0.5,0.9,1,0.8,0.2,0.1,0.5,29.5,31.3,49.9,0.2,2.4,8.6,7.7,10.1,17.5,55.9,16.4,0,0,0,0,0,13.3,38.3,14.6,3.6,2.3,14.1,4.5,4.9,2.6,1.9,1,0.7,0.5,1.4,10.1,17.5,55.9,16.4
"E07000072","Harlow",11.23,"Conservative and Unionist Party",79.7,"(Conservative)",0.8,3.7,85.2,1.1,0.1,4,0.7,0.2,0.6,0.6,2.4,0.7,0.2,0.5,0.9,1,0.8,0.2,0.1,0.5,29.5,31.3,49.9,0.2,2.4,8.6,7.7,10.1,17.5,55.9,16.4,0,0,0,0,0,13.3,38.3,14.6,3.6,2.3,14.1,4.5,4.9,2.6,1.9,1,0.7,0.5,1.4,10.1,17.5,55.9,16.4
"E07000073","Harlow",11.23,"Conservative and Unionist Party",77.4,"(Conservative)",0.5,26.8,83.9,1.1,0.1,4,0.8,0.4,0.5,0.5,1.3,0.8,0.5,1,1,2.8,0.7,0.4,0.2,0.3,31.7,34,44.8,0.1,3,10.7,7.3,9.1,18.3,61.5,11.1,0,0,0,0,0,14.7,43.1,8.7,5.2,3.1,11.3,3.6,4.7,3.7,1.9,1.3,1.1,0.6,2.3,9.1,18.3,61.5,11.1
"E07000074","Witham",32.45,"Conservative and Unionist Party",79.7,"(Conservative)",0.9,1.7,95.8,0.6,0.3,1.4,0.2,0.1,0.3,0.2,0.2,0,0.1,0.2,0.3,0.1,0.1,0,0,0.1,27.5,25.1,55.3,0.2,2.4,9.3,7.6,11.4,18.5,53.7,16.4,0,0,0,0,0,14.6,36.9,13.5,3,2.1,17.9,3,4.7,2.8,1.4,0.9,0.8,0.4,1.2,11.4,18.5,53.7,16.4
"E07000074","Maldon",40.52,"Conservative and Unionist Party",79.7,"(Conservative)",0.9,1.7,95.8,0.6,0.3,1.4,0.2,0.1,0.3,0.2,0.2,0,0.1,0.2,0.3,0.1,0.1,0,0,0.1,27.5,25.1,55.3,0.2,2.4,9.3,7.6,11.4,18.5,53.7,16.4,0,0,0,0,0,14.6,36.9,13.5,3,2.1,17.9,3,4.7,2.8,1.4,0.9,0.8,0.4,1.2,11.4,18.5,53.7,16.4
"E07000075","Rayleigh and Wickford",42.68,"Conservative and Unionist Party",80.5,"(Conservative)",0.7,4.9,95.6,0.6,0.1,1,0.4,0.2,0.4,0.2,0.3,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0,0.1,29.2,26,55.5,0.2,2.2,8.6,7.5,10.9,18.7,55.9,14.5,0,0,0,0,0,15.2,39,11.2,3,2.4,17.7,3.1,4.6,2.3,1.5,0.9,0.7,0.3,1.2,10.9,18.7,55.9,14.5
"E07000075","Rochford and Southend East",26.54,"Conservative and Unionist Party",80.5,"(Conservative)",0.7,4.9,95.6,0.6,0.1,1,0.4,0.2,0.4,0.2,0.3,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0,0.1,29.2,26,55.5,0.2,2.2,8.6,7.5,10.9,18.7,55.9,14.5,0,0,0,0,0,15.2,39,11.2,3,2.4,17.7,3.1,4.6,2.3,1.5,0.9,0.7,0.3,1.2,10.9,18.7,55.9,14.5
"E07000076","Harwich and North Essex",23.36,"Conservative and Unionist Party",77.4,"(Conservative)",1.6,4.1,95.4,0.7,0,1.4,0.4,0.1,0.3,0.2,0.2,0,0.1,0.3,0.3,0.2,0.1,0,0,0.1,23.5,26.2,50.2,0.2,2.5,10.5,10.5,11.2,22.2,52.9,13.7,0,0,0,0,0,14.6,30.2,10.1,4.7,2.2,23.1,3.3,4.6,5.3,2,1.4,1,0.7,2,11.2,22.2,52.9,13.7
"E07000076","Clacton",27.99,"Conservative and Unionist Party",77.4,"(UK Independence Party)",1.6,4.1,95.4,0.7,0,1.4,0.4,0.1,0.3,0.2,0.2,0,0.1,0.3,0.3,0.2,0.1,0,0,0.1,23.5,26.2,50.2,0.2,2.5,10.5,10.5,11.2,22.2,52.9,13.7,0,0,0,0,0,14.6,30.2,10.1,4.7,2.2,23.1,3.3,4.6,5.3,2,1.4,1,0.7,2,11.2,22.2,52.9,13.7
"E07000077","Saffron Walden",28.03,"Conservative and Unionist Party",81.1,"(Conservative)",1.4,1.2,92.3,0.8,0.2,3.4,0.3,0.2,0.5,0.3,0.4,0.1,0.2,0.3,0.5,0.2,0.2,0.1,0.1,0.2,32.3,26.6,55.9,0.2,2.3,8.6,6.4,11.5,17.5,52.8,18.2,0,0,0,0,0,14.5,40.1,14.7,2.7,2.4,13.5,4.2,4.9,1.8,1.4,0.6,0.7,0.2,1,11.5,17.5,52.8,18.2
"E07000078","Tewkesbury",11.69,"Conservative and Unionist Party",80,"(Conservative)",3.1,24.8,88.3,0.9,0.1,5,0.4,0.2,0.6,0.4,1.4,0.2,0.3,0.7,0.7,0.5,0.1,0.1,0.1,0.2,24.2,38.8,42.6,0.2,2.4,9.2,6.7,10.2,18.5,59.4,11.9,0,0,0,0,0,13.4,41.9,9.6,3.3,4.7,12.7,6.3,3.5,3,1.6,0.9,0.7,0.4,1.4,10.2,18.5,59.4,11.9
"E07000078","Cheltenham",9.32,"Liberal Democrats",80,"(Liberal Democrat)",3.1,24.8,88.3,0.9,0.1,5,0.4,0.2,0.6,0.4,1.4,0.2,0.3,0.7,0.7,0.5,0.1,0.1,0.1,0.2,24.2,38.8,42.6,0.2,2.4,9.2,6.7,10.2,18.5,59.4,11.9,0,0,0,0,0,13.4,41.9,9.6,3.3,4.7,12.7,6.3,3.5,3,1.6,0.9,0.7,0.4,1.4,10.2,18.5,59.4,11.9
"E07000079","The Cotswolds",23.47,"Conservative and Unionist Party",80.4,"(Conservative)",1.9,0.7,94.5,0.6,0.1,2.7,0.2,0.1,0.3,0.2,0.3,0,0,0.3,0.4,0.2,0.1,0.1,0,0.1,24.6,25.7,54.9,0.3,2.2,9,8,12,19,51.4,17.5,0,0,0,0,0,14.5,36.5,16.1,2.5,2.4,16.2,4.4,3.9,2.1,1.4,0.6,0.7,0.2,0.9,12,19,51.4,17.5
"E07000080","Forest of Dean",22.69,"Conservative and Unionist Party",78.9,"(Conservative)",2.3,1.6,96.7,0.3,0.1,1.4,0.2,0.1,0.2,0.1,0.2,0,0,0.2,0.2,0.1,0.1,0.1,0,0.1,26.5,27.4,53.2,0.2,2.1,9.2,7.9,11,20.3,54.4,14.3,0,0,0,0,0,14.9,35.4,12.4,3.5,2.6,17.7,4.4,3.9,3.7,1.6,1,0.8,0.5,1.4,11,20.3,54.4,14.3
"E07000081","Tewkesbury",11.69,"Conservative and Unionist Party",77.4,"(Conservative)",1.4,30,84.6,0.7,0.1,3.8,1.8,0.3,0.5,0.5,2.6,0.5,0.4,0.4,0.9,0.9,1.5,0.4,0.1,0.2,30.8,34.1,46.6,0.3,2.7,10,6.4,9,20.3,60.6,10.1,0,0,0,0,0,16.1,43.2,7,4.3,3.3,12.1,4.2,4,4,1.9,1.3,0.8,0.6,1.7,9,20.3,60.6,10.1
"E07000081","Gloucester",4.76000000000001,"Conservative and Unionist Party",77.4,"(Conservative)",1.4,30,84.6,0.7,0.1,3.8,1.8,0.3,0.5,0.5,2.6,0.5,0.4,0.4,0.9,0.9,1.5,0.4,0.1,0.2,30.8,34.1,46.6,0.3,2.7,10,6.4,9,20.3,60.6,10.1,0,0,0,0,0,16.1,43.2,7,4.3,3.3,12.1,4.2,4,4,1.9,1.3,0.8,0.6,1.7,9,20.3,60.6,10.1
"E07000082","Stroud",2.24,"Conservative and Unionist Party",79.9,"(Conservative)",1.1,2.4,94.9,0.5,0.1,2.4,0.3,0.1,0.4,0.3,0.2,0,0,0.2,0.3,0.1,0.1,0,0,0.1,27.6,27.5,53,0.3,2.3,9.6,7.3,11.2,20.2,55,13.6,0,0,0,0,0,15.7,38.9,13.2,2.8,2.5,15.6,3.6,3.5,2.8,1.3,0.8,0.7,0.3,1.1,11.2,20.2,55,13.6
"E07000082","The Cotswolds",23.47,"Conservative and Unionist Party",79.9,"(Conservative)",1.1,2.4,94.9,0.5,0.1,2.4,0.3,0.1,0.4,0.3,0.2,0,0,0.2,0.3,0.1,0.1,0,0,0.1,27.6,27.5,53,0.3,2.3,9.6,7.3,11.2,20.2,55,13.6,0,0,0,0,0,15.7,38.9,13.2,2.8,2.5,15.6,3.6,3.5,2.8,1.3,0.8,0.7,0.3,1.1,11.2,20.2,55,13.6
"E07000083","Forest of Dean",22.69,"Conservative and Unionist Party",79.5,"(Conservative)",1.1,2,94,0.6,0.4,2.6,0.4,0.1,0.3,0.2,0.5,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0,0.1,27.1,26.1,54.3,0.3,2.3,9.7,7.4,9.9,19.2,57.6,13.3,0,0,0,0,0,15.1,41.7,10.8,2.8,2.4,16.9,3,3.6,2.4,1.4,0.7,0.7,0.3,1,9.9,19.2,57.6,13.3
"E07000083","Tewkesbury",11.69,"Conservative and Unionist Party",79.5,"(Conservative)",1.1,2,94,0.6,0.4,2.6,0.4,0.1,0.3,0.2,0.5,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0,0.1,27.1,26.1,54.3,0.3,2.3,9.7,7.4,9.9,19.2,57.6,13.3,0,0,0,0,0,15.1,41.7,10.8,2.8,2.4,16.9,3,3.6,2.4,1.4,0.7,0.7,0.3,1,9.9,19.2,57.6,13.3
"E07000084","Basingstoke",26.01,"Conservative and Unionist Party",80.3,"(Conservative)",0.8,2.6,88.2,0.8,0.1,3.8,0.6,0.2,0.5,0.3,1.5,0.2,0.2,0.7,1.4,0.8,0.3,0.1,0.1,0.2,31.3,29.6,52.5,0.2,2.6,9.3,5.9,8.9,15.9,61.3,13.9,0,0,0,0,0,13.4,47.9,9.6,3.2,2.8,12.5,2.7,4,2.4,1.4,0.8,0.7,0.3,1.2,8.9,15.9,61.3,13.9
"E07000084","North East Hampshire",35.13,"Conservative and Unionist Party",80.3,"(Conservative)",0.8,2.6,88.2,0.8,0.1,3.8,0.6,0.2,0.5,0.3,1.5,0.2,0.2,0.7,1.4,0.8,0.3,0.1,0.1,0.2,31.3,29.6,52.5,0.2,2.6,9.3,5.9,8.9,15.9,61.3,13.9,0,0,0,0,0,13.4,47.9,9.6,3.2,2.8,12.5,2.7,4,2.4,1.4,0.8,0.7,0.3,1.2,8.9,15.9,61.3,13.9
"E07000084","North West Hampshire",34.87,"Conservative and Unionist Party",80.3,"(Conservative)",0.8,2.6,88.2,0.8,0.1,3.8,0.6,0.2,0.5,0.3,1.5,0.2,0.2,0.7,1.4,0.8,0.3,0.1,0.1,0.2,31.3,29.6,52.5,0.2,2.6,9.3,5.9,8.9,15.9,61.3,13.9,0,0,0,0,0,13.4,47.9,9.6,3.2,2.8,12.5,2.7,4,2.4,1.4,0.8,0.7,0.3,1.2,8.9,15.9,61.3,13.9
"E07000085","Meon Valley",23.66,"Conservative and Unionist Party",80.6,"(Conservative)",1.9,2.2,93,0.6,0.2,2.7,0.3,0.1,0.4,0.3,0.4,0,0.1,0.3,0.7,0.3,0.1,0,0.1,0.1,29.4,25.5,55.9,0.1,2.2,8.9,7.4,11.2,18.2,54.3,16.4,0,0,0,0,0,14.3,40.2,13.3,2.6,2.6,15.3,3.9,4.3,2.3,1.3,0.7,0.7,0.3,0.9,11.2,18.2,54.3,16.4
"E07000085","East Hampshire",26.3,"Conservative and Unionist Party",80.6,"(Conservative)",1.9,2.2,93,0.6,0.2,2.7,0.3,0.1,0.4,0.3,0.4,0,0.1,0.3,0.7,0.3,0.1,0,0.1,0.1,29.4,25.5,55.9,0.1,2.2,8.9,7.4,11.2,18.2,54.3,16.4,0,0,0,0,0,14.3,40.2,13.3,2.6,2.6,15.3,3.9,4.3,2.3,1.3,0.7,0.7,0.3,0.9,11.2,18.2,54.3,16.4
"E07000086","Winchester",5.45,"Conservative and Unionist Party",81,"(Conservative)",0.7,15.7,91.8,0.5,0.2,2.3,0.3,0.2,0.5,0.4,1.6,0.1,0.2,0.5,0.6,0.3,0.1,0,0.2,0.3,30.1,28.9,52.3,0.1,2.4,9.6,6.7,9.9,19.1,57.8,13.2,0,0,0,0,0,15.9,43.8,9.7,3,3,14.1,3.1,3.6,2.6,1.2,0.8,0.7,0.3,1.1,9.9,19.1,57.8,13.2
"E07000086","Eastleigh",7.2,"Liberal Democrats",81,"(Liberal Democrat)",0.7,15.7,91.8,0.5,0.2,2.3,0.3,0.2,0.5,0.4,1.6,0.1,0.2,0.5,0.6,0.3,0.1,0,0.2,0.3,30.1,28.9,52.3,0.1,2.4,9.6,6.7,9.9,19.1,57.8,13.2,0,0,0,0,0,15.9,43.8,9.7,3,3,14.1,3.1,3.6,2.6,1.2,0.8,0.7,0.3,1.1,9.9,19.1,57.8,13.2
"E07000087","Gosport",30.71,"Conservative and Unionist Party",80.3,"(Conservative)",1.3,15,94.7,0.4,0.1,1.6,0.3,0.1,0.6,0.2,0.6,0.1,0.1,0.4,0.3,0.2,0.1,0,0.1,0.1,28.2,25.5,55.2,0.2,2.3,9.1,7.6,10.1,19,57.2,13.7,0,0,0,0,0,15.2,42.4,9.3,2.6,3.2,17.3,3.4,3.2,2.2,1.2,0.8,0.7,0.2,0.9,10.1,19,57.2,13.7
"E07000087","Fareham",31.45,"Conservative and Unionist Party",80.3,"(Conservative)",1.3,15,94.7,0.4,0.1,1.6,0.3,0.1,0.6,0.2,0.6,0.1,0.1,0.4,0.3,0.2,0.1,0,0.1,0.1,28.2,25.5,55.2,0.2,2.3,9.1,7.6,10.1,19,57.2,13.7,0,0,0,0,0,15.2,42.4,9.3,2.6,3.2,17.3,3.4,3.2,2.2,1.2,0.8,0.7,0.2,0.9,10.1,19,57.2,13.7
"E07000088","Gosport",30.71,"Conservative and Unionist Party",78.4,"(Conservative)",1,32.6,94.4,0.4,0,1.6,0.3,0.2,0.5,0.3,0.5,0,0.2,0.3,0.3,0.4,0.2,0.1,0.1,0.2,29.8,30,47.8,0.2,3.2,11.5,7.5,8.7,18.4,60.1,12.8,0,0,0,0,0,14.4,43.4,7.5,4.2,2.7,14.5,3.6,4.3,3.6,1.7,1.3,0.8,0.5,1.6,8.7,18.4,60.1,12.8
"E07000089","Aldershot",12.31,"Conservative and Unionist Party",82.2,"(Conservative)",1.8,4.2,90.7,0.7,0.3,3.2,0.3,0.2,0.8,0.3,1,0.2,0.1,0.5,0.9,0.3,0.2,0.1,0.1,0.2,32.8,25.6,58.2,0.1,2.2,7.9,6,10.4,16.3,56.1,17.3,0,0,0,0,0,13.9,45.3,11.3,2.4,2.6,14.3,3.3,4.4,1.3,1.2,0.6,0.6,0.2,0.8,10.4,16.3,56.1,17.3
"E07000089","North East Hampshire",35.13,"Conservative and Unionist Party",82.2,"(Conservative)",1.8,4.2,90.7,0.7,0.3,3.2,0.3,0.2,0.8,0.3,1,0.2,0.1,0.5,0.9,0.3,0.2,0.1,0.1,0.2,32.8,25.6,58.2,0.1,2.2,7.9,6,10.4,16.3,56.1,17.3,0,0,0,0,0,13.9,45.3,11.3,2.4,2.6,14.3,3.3,4.4,1.3,1.2,0.6,0.6,0.2,0.8,10.4,16.3,56.1,17.3
"E07000090","Meon Valley",23.66,"Conservative and Unionist Party",79,"(Conservative)",1,21.8,95.2,0.4,0.1,1.4,0.3,0.2,0.5,0.3,0.4,0.1,0.1,0.3,0.3,0.2,0,0.1,0.1,0.1,27.8,28.9,49.5,0.1,2.7,10.4,8.4,10.1,20.5,56.6,12.8,0,0,0,0,0,15.2,37.5,9.6,4,2.9,17.3,3.4,4.4,4.2,1.6,1.1,0.8,0.5,1.6,10.1,20.5,56.6,12.8
"E07000090","Havant",27.7,"Conservative and Unionist Party",79,"(Conservative)",1,21.8,95.2,0.4,0.1,1.4,0.3,0.2,0.5,0.3,0.4,0.1,0.1,0.3,0.3,0.2,0,0.1,0.1,0.1,27.8,28.9,49.5,0.1,2.7,10.4,8.4,10.1,20.5,56.6,12.8,0,0,0,0,0,15.2,37.5,9.6,4,2.9,17.3,3.4,4.4,4.2,1.6,1.1,0.8,0.5,1.6,10.1,20.5,56.6,12.8
"E07000091","New Forest West",35.52,"Conservative and Unionist Party",81.4,"(Conservative)",1.7,2.3,94.9,0.5,0.2,2,0.2,0.1,0.3,0.2,0.3,0,0.1,0.2,0.4,0.2,0.1,0.1,0,0.2,24.7,24.5,54.4,0.2,2.2,9.7,9,12,20.5,53.2,14.2,0,0,0,0,0,15.8,36.5,12,2.6,2.6,19.7,2.7,3.8,2.8,1.4,0.7,0.7,0.3,1,12,20.5,53.2,14.2
"E07000091","New Forest East",22.6,"Conservative and Unionist Party",81.4,"(Conservative)",1.7,2.3,94.9,0.5,0.2,2,0.2,0.1,0.3,0.2,0.3,0,0.1,0.2,0.4,0.2,0.1,0.1,0,0.2,24.7,24.5,54.4,0.2,2.2,9.7,9,12,20.5,53.2,14.2,0,0,0,0,0,15.8,36.5,12,2.6,2.6,19.7,2.7,3.8,2.8,1.4,0.7,0.7,0.3,1,12,20.5,53.2,14.2
